# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.4319,6.0879,0.3400,0.3400
-1.4119,6.0879,0.3400,0.3400
-1.3919,6.0879,0.3400,0.3400
-1.3719,6.0879,0.3400,0.3400
-1.3519,6.0879,0.3400,0.3400
-1.3319,6.1079,0.3561,0.3561
-1.3119,6.1079,0.3512,0.3512
-1.2919,6.1079,0.3472,0.3472
-1.2719,6.1079,0.3441,0.3441
-1.2519,6.1079,0.3418,0.3418
-1.2319,6.1079,0.3405,0.3405
-1.2119,6.1079,0.3400,0.3400
-1.1919,6.1079,0.3400,0.3400
-1.1719,6.1079,0.3400,0.3400
-1.1519,6.1079,0.3400,0.3400
-1.1319,6.1079,0.3400,0.3400
-1.1119,6.1079,0.3400,0.3400
-1.0919,6.1079,0.3400,0.3400
-1.0719,6.1279,0.3600,0.3600
-1.0519,6.1279,0.3561,0.3561
-1.0319,6.1279,0.3512,0.3512
-1.0119,6.1279,0.3472,0.3472
-0.9919,6.1279,0.3441,0.3441
-0.9719,6.1279,0.3418,0.3418
-0.9519,6.1279,0.3405,0.3405
