# x_m,y_m,w_tr_right_m,w_tr_left_m
3.1882,4.4061,0.6600,0.6600
3.1882,4.4261,0.6600,0.6600
3.1682,4.4461,0.6800,0.6800
3.1682,4.4661,0.6800,0.6800
3.1682,4.4861,0.6800,0.6800
3.1682,4.5061,0.6800,0.6800
3.1482,4.5261,0.7000,0.7000
3.1482,4.5461,0.7000,0.7000
3.1482,4.5661,0.7000,0.7000
3.1282,4.5861,0.7005,0.7005
3.1282,4.6061,0.7052,0.7052
3.1282,4.6261,0.7104,0.7104
3.1282,4.6461,0.7089,0.7089
3.1082,4.6661,0.7032,0.7032
3.1082,4.6861,0.7099,0.7099
3.1082,4.7061,0.7104,0.7104
3.0882,4.7261,0.7005,0.7005
3.0882,4.7461,0.7052,0.7052
3.0882,4.7661,0.7104,0.7104
3.0882,4.7861,0.7099,0.7099
3.0682,4.8061,0.7032,0.7032
3.0682,4.8261,0.7099,0.7099
3.0682,4.8461,0.7104,0.7104
3.0482,4.8661,0.7032,0.7032
3.0482,4.8861,0.7099,0.7099
3.0482,4.9061,0.7158,0.7158
3.0482,4.9261,0.7099,0.7099
3.0282,4.9461,0.7052,0.7052
3.0282,4.9661,0.7104,0.7104
3.0282,4.9861,0.7099,0.7099
3.0082,5.0061,0.7005,0.7005
3.0082,5.0261,0.7052,0.7052
3.0082,5.0461,0.7099,0.7099
3.0082,5.0661,0.7032,0.7032
2.9882,5.0861,0.7032,0.7032
2.9882,5.1061,0.7099,0.7099
2.9882,5.1261,0.7052,0.7052
2.9682,5.1461,0.7005,0.7005
2.9682,5.1661,0.7052,0.7052
2.9682,5.1861,0.7089,0.7089
2.9482,5.2061,0.6925,0.6925
2.9482,5.2261,0.6962,0.6962
2.9482,5.2461,0.7005,0.7005
2.9282,5.2661,0.6859,0.6859
2.9282,5.2861,0.6912,0.6912
2.9282,5.3061,0.6970,0.6970
2.9282,5.3261,0.7032,0.7032
2.9082,5.3461,0.6912,0.6912
2.9082,5.3661,0.6970,0.6970
2.9082,5.3861,0.7032,0.7032
2.9082,5.4061,0.7052,0.7052
2.8882,5.4261,0.6985,0.6985
2.8882,5.4461,0.7062,0.7062
2.8682,5.4661,0.6962,0.6962
2.8682,5.4861,0.7050,0.7050
2.8482,5.5061,0.6965,0.6965
2.8482,5.5261,0.7062,0.7062
2.8482,5.5461,0.7163,0.7163
2.8282,5.5661,0.7099,0.7099
2.8282,5.5861,0.7210,0.7210
2.8082,5.6061,0.7161,0.7161
2.8082,5.6261,0.7268,0.7268
2.7882,5.6461,0.7210,0.7210
2.7682,5.6661,0.7161,0.7161
2.7482,5.6861,0.7099,0.7099
2.7282,5.7061,0.6985,0.6985
2.7082,5.7261,0.6879,0.6879
2.6882,5.7461,0.6779,0.6779
2.6682,5.7661,0.6655,0.6655
2.6482,5.7861,0.6539,0.6539
2.6282,5.7861,0.6616,0.6616
2.6082,5.8061,0.6515,0.6515
2.5882,5.8261,0.6400,0.6400
2.5682,5.8461,0.6280,0.6280
2.5482,5.8461,0.6354,0.6354
2.5282,5.8661,0.6250,0.6250
2.5082,5.8661,0.6335,0.6335
2.4882,5.8861,0.6211,0.6211
2.4682,5.9061,0.6088,0.6088
2.4482,5.9061,0.6147,0.6147
2.4282,5.9261,0.6023,0.6023
2.4082,5.9261,0.6094,0.6094
2.3882,5.9461,0.5986,0.5986
2.3682,5.9461,0.6068,0.6068
2.3482,5.9461,0.6155,0.6155
2.3282,5.9661,0.6068,0.6068
2.3082,5.9661,0.6155,0.6155
2.2882,5.9661,0.6071,0.6071
2.2682,5.9861,0.6155,0.6155
2.2482,5.9861,0.6068,0.6068
2.2282,5.9861,0.5977,0.5977
2.2082,6.0061,0.6068,0.6068
2.1882,6.0061,0.5977,0.5977
2.1682,6.0061,0.5888,0.5888
2.1482,6.0061,0.5800,0.5800
2.1282,6.0061,0.5708,0.5708
2.1082,6.0261,0.5803,0.5803
2.0882,6.0261,0.5723,0.5723
2.0682,6.0261,0.5648,0.5648
2.0482,6.0461,0.5768,0.5768
2.0282,6.0461,0.5705,0.5705
2.0082,6.0661,0.5841,0.5841
1.9882,6.0661,0.5791,0.5791
1.9682,6.0861,0.5841,0.5841
1.9482,6.0861,0.5873,0.5873
1.9282,6.0861,0.5841,0.5841
1.9082,6.1061,0.5747,0.5747
1.8882,6.1061,0.5791,0.5791
1.8682,6.1261,0.5600,0.5600
1.8482,6.1261,0.5600,0.5600
1.8282,6.1261,0.5600,0.5600
1.8082,6.1261,0.5600,0.5600
1.7882,6.1461,0.5400,0.5400
1.7682,6.1461,0.5400,0.5400
1.7482,6.1461,0.5400,0.5400
1.7282,6.1661,0.5200,0.5200
1.7082,6.1661,0.5200,0.5200
1.6882,6.1661,0.5200,0.5200
1.6682,6.1661,0.5200,0.5200
1.6482,6.1661,0.5200,0.5200
1.6282,6.1661,0.5200,0.5200
1.6082,6.1661,0.5200,0.5200
1.5882,6.1461,0.5400,0.5400
1.5682,6.1461,0.5391,0.5391
1.5482,6.1661,0.5200,0.5200
1.5282,6.1661,0.5200,0.5200
1.5082,6.1661,0.5200,0.5200
1.4882,6.1661,0.5200,0.5200
1.4682,6.1661,0.5177,0.5177
1.4482,6.1661,0.5083,0.5083
1.4282,6.1661,0.4993,0.4993
1.4082,6.1661,0.4906,0.4906
1.3882,6.1861,0.4636,0.4636
1.3682,6.1861,0.4546,0.4546
1.3482,6.1861,0.4463,0.4463
1.3282,6.1861,0.4385,0.4385
1.3082,6.1861,0.4314,0.4314
1.2882,6.1861,0.4250,0.4250
1.2682,6.1861,0.4192,0.4192
1.2482,6.1861,0.4142,0.4142
1.2282,6.1861,0.4099,0.4099
1.2082,6.1861,0.4064,0.4064
1.1882,6.2061,0.3837,0.3837
1.1682,6.2061,0.3817,0.3817
1.1482,6.2061,0.3804,0.3804
1.1282,6.2061,0.3800,0.3800
1.1082,6.2061,0.3800,0.3800
1.0882,6.2061,0.3800,0.3800
1.0682,6.2061,0.3800,0.3800
1.0482,6.2061,0.3800,0.3800
1.0282,6.2061,0.3800,0.3800
1.0082,6.2061,0.3800,0.3800
0.9882,6.2061,0.3800,0.3800
0.9682,6.2061,0.3804,0.3804
0.9482,6.2061,0.3817,0.3817
0.9282,6.2061,0.3837,0.3837
0.9082,6.2061,0.3866,0.3866
0.8882,6.2061,0.3903,0.3903
0.8682,6.2061,0.3903,0.3903
0.8482,6.2061,0.3866,0.3866
0.8282,6.2061,0.3837,0.3837
0.8082,6.2061,0.3817,0.3817
0.7882,6.2061,0.3804,0.3804
0.7682,6.2061,0.3800,0.3800
0.7482,6.2061,0.3754,0.3754
0.7282,6.2061,0.3707,0.3707
0.7082,6.2061,0.3669,0.3669
0.6882,6.2061,0.3639,0.3639
0.6682,6.2061,0.3617,0.3617
0.6482,6.2061,0.3604,0.3604
0.6282,6.2061,0.3600,0.3600
0.6082,6.2061,0.3600,0.3600
0.5882,6.2061,0.3600,0.3600
0.5682,6.2261,0.3800,0.3800
0.5482,6.2261,0.3800,0.3800
0.5282,6.2261,0.3800,0.3800
0.5082,6.2261,0.3800,0.3800
0.4882,6.2461,0.4000,0.4000
0.4682,6.2461,0.4000,0.4000
0.4482,6.2461,0.4000,0.4000
0.4282,6.2461,0.4000,0.4000
0.4082,6.2661,0.4200,0.4200
0.3882,6.2661,0.4200,0.4200
0.3682,6.2661,0.4200,0.4200
0.3482,6.2661,0.4200,0.4200
0.3282,6.2861,0.4400,0.4400
0.3082,6.2861,0.4400,0.4400
0.2882,6.2861,0.4400,0.4400
0.2682,6.2861,0.4400,0.4400
0.2482,6.2861,0.4400,0.4400
0.2282,6.2861,0.4400,0.4400
0.2082,6.2861,0.4400,0.4400
0.1882,6.2861,0.4400,0.4400
0.1682,6.2861,0.4400,0.4400
0.1482,6.2861,0.4400,0.4400
0.1282,6.2861,0.4400,0.4400
0.1082,6.2861,0.4400,0.4400
0.0882,6.2861,0.4400,0.4400
0.0682,6.2861,0.4400,0.4400
0.0482,6.2861,0.4400,0.4400
0.0282,6.3061,0.4600,0.4600
0.0082,6.3061,0.4600,0.4600
-0.0118,6.3061,0.4600,0.4600
-0.0318,6.3061,0.4600,0.4600
-0.0518,6.3061,0.4600,0.4600
-0.0718,6.3061,0.4600,0.4600
-0.0918,6.3061,0.4600,0.4600
-0.1118,6.3061,0.4600,0.4600
-0.1318,6.3261,0.4800,0.4800
-0.1518,6.3261,0.4800,0.4800
-0.1718,6.3261,0.4800,0.4800
-0.1918,6.3261,0.4800,0.4800
-0.2118,6.3261,0.4800,0.4800
-0.2318,6.3461,0.5000,0.5000
-0.2518,6.3461,0.5000,0.5000
-0.2718,6.3461,0.5000,0.5000
-0.2918,6.3461,0.5000,0.5000
-0.3118,6.3461,0.5000,0.5000
-0.3318,6.3661,0.5200,0.5200
-0.3518,6.3661,0.5200,0.5200
-0.3718,6.3661,0.5200,0.5200
-0.3918,6.3661,0.5200,0.5200
-0.4118,6.3661,0.5200,0.5200
-0.4318,6.3861,0.5403,0.5403
-0.4518,6.3861,0.5412,0.5412
-0.4718,6.3861,0.5428,0.5428
-0.4918,6.3861,0.5450,0.5450
-0.5118,6.3661,0.5280,0.5280
-0.5318,6.3661,0.5315,0.5315
-0.5518,6.3661,0.5356,0.5356
-0.5718,6.3661,0.5403,0.5403
-0.5918,6.3661,0.5412,0.5412
-0.6118,6.3661,0.5428,0.5428
-0.6318,6.3661,0.5450,0.5450
-0.6518,6.3661,0.5478,0.5478
-0.6718,6.3661,0.5512,0.5512
-0.6918,6.3661,0.5551,0.5551
-0.7118,6.3661,0.5597,0.5597
-0.7318,6.3461,0.5456,0.5456
-0.7518,6.3461,0.5512,0.5512
-0.7718,6.3461,0.5551,0.5551
-0.7918,6.3461,0.5597,0.5597
-0.8118,6.3461,0.5648,0.5648
-0.8318,6.3461,0.5705,0.5705
-0.8518,6.3261,0.5579,0.5579
-0.8718,6.3261,0.5648,0.5648
-0.8918,6.3261,0.5705,0.5705
-0.9118,6.3261,0.5768,0.5768
-0.9318,6.3261,0.5835,0.5835
-0.9518,6.3061,0.5705,0.5705
-0.9718,6.3061,0.5768,0.5768
-0.9918,6.3061,0.5835,0.5835
-1.0118,6.3061,0.5896,0.5896
-1.0318,6.3061,0.5957,0.5957
-1.0518,6.2861,0.5835,0.5835
-1.0718,6.2861,0.5896,0.5896
-1.0918,6.2661,0.5768,0.5768
-1.1118,6.2661,0.5835,0.5835
-1.1318,6.2661,0.5896,0.5896
-1.1518,6.2661,0.5943,0.5943
-1.1718,6.2461,0.5791,0.5791
-1.1918,6.2461,0.5841,0.5841
-1.2118,6.2261,0.5705,0.5705
-1.2318,6.2261,0.5768,0.5768
-1.2518,6.2261,0.5835,0.5835
-1.2718,6.2061,0.5705,0.5705
-1.2918,6.2061,0.5768,0.5768
-1.3118,6.2061,0.5835,0.5835
-1.3318,6.1861,0.5705,0.5705
-1.3518,6.1861,0.5768,0.5768
-1.3718,6.1861,0.5835,0.5835
-1.3918,6.1661,0.5723,0.5723
-1.4118,6.1661,0.5803,0.5803
-1.4318,6.1661,0.5888,0.5888
-1.4518,6.1461,0.5800,0.5800
-1.4718,6.1461,0.5888,0.5888
-1.4918,6.1461,0.5896,0.5896
-1.5118,6.1461,0.5835,0.5835
-1.5318,6.1261,0.5908,0.5908
-1.5518,6.1261,0.5896,0.5896
-1.5718,6.1261,0.5835,0.5835
-1.5918,6.1061,0.5957,0.5957
-1.6118,6.1061,0.5896,0.5896
-1.6318,6.0861,0.5908,0.5908
-1.6518,6.0861,0.5957,0.5957
-1.6718,6.0861,0.5896,0.5896
-1.6918,6.0661,0.5977,0.5977
-1.7118,6.0661,0.5957,0.5957
-1.7318,6.0461,0.5896,0.5896
-1.7518,6.0461,0.5943,0.5943
-1.7718,6.0461,0.5908,0.5908
-1.7918,6.0261,0.5841,0.5841
-1.8118,6.0261,0.5896,0.5896
-1.8318,6.0061,0.5768,0.5768
-1.8518,6.0061,0.5835,0.5835
-1.8718,6.0061,0.5896,0.5896
-1.8918,5.9861,0.5768,0.5768
-1.9118,5.9861,0.5835,0.5835
-1.9318,5.9661,0.5705,0.5705
-1.9518,5.9661,0.5768,0.5768
-1.9718,5.9661,0.5835,0.5835
-1.9918,5.9461,0.5705,0.5705
-2.0118,5.9461,0.5768,0.5768
-2.0318,5.9261,0.5648,0.5648
-2.0518,5.9261,0.5705,0.5705
-2.0718,5.9061,0.5551,0.5551
-2.0918,5.9061,0.5597,0.5597
-2.1118,5.8861,0.5456,0.5456
-2.1318,5.8861,0.5515,0.5515
-2.1518,5.8661,0.5391,0.5391
-2.1718,5.8461,0.5277,0.5277
-2.1918,5.8461,0.5356,0.5356
-2.2118,5.8461,0.5440,0.5440
-2.2318,5.8261,0.5353,0.5353
-2.2518,5.8261,0.5440,0.5440
-2.2718,5.8061,0.5353,0.5353
-2.2918,5.7861,0.5261,0.5261
-2.3118,5.7861,0.5353,0.5353
-2.3318,5.7661,0.5261,0.5261
-2.3518,5.7661,0.5353,0.5353
-2.3718,5.7661,0.5440,0.5440
-2.3918,5.7461,0.5353,0.5353
-2.4118,5.7261,0.5277,0.5277
-2.4318,5.7261,0.5381,0.5381
-2.4518,5.7061,0.5325,0.5325
-2.4718,5.6861,0.5277,0.5277
-2.4918,5.6861,0.5378,0.5378
-2.5118,5.6661,0.5325,0.5325
-2.5318,5.6461,0.5277,0.5277
-2.5518,5.6461,0.5325,0.5325
-2.5718,5.6261,0.5325,0.5325
-2.5918,5.6061,0.5280,0.5280
-2.6118,5.5861,0.5248,0.5248
-2.6318,5.5661,0.5229,0.5229
-2.6518,5.5461,0.5223,0.5223
-2.6718,5.5261,0.5174,0.5174
-2.6918,5.5061,0.5073,0.5073
-2.7118,5.4861,0.4923,0.4923
-2.7318,5.4661,0.4772,0.4772
-2.7318,5.4461,0.4824,0.4824
-2.7518,5.4261,0.4692,0.4692
-2.7518,5.4061,0.4758,0.4758
-2.7718,5.3861,0.4632,0.4632
-2.7718,5.3661,0.4692,0.4692
-2.7918,5.3461,0.4571,0.4571
-2.7918,5.3261,0.4632,0.4632
-2.8118,5.3061,0.4492,0.4492
-2.8118,5.2861,0.4532,0.4532
-2.8118,5.2661,0.4579,0.4579
-2.8318,5.2461,0.4433,0.4433
-2.8318,5.2261,0.4459,0.4459
-2.8318,5.2061,0.4492,0.4492
-2.8318,5.1861,0.4532,0.4532
-2.8318,5.1661,0.4546,0.4546
-2.8318,5.1461,0.4463,0.4463
-2.8318,5.1261,0.4385,0.4385
-2.8518,5.1061,0.4459,0.4459
-2.8518,5.0861,0.4441,0.4441
-2.8518,5.0661,0.4385,0.4385
-2.8518,5.0461,0.4337,0.4337
-2.8518,5.0261,0.4295,0.4295
-2.8518,5.0061,0.4250,0.4250
-2.8518,4.9861,0.4192,0.4192
-2.8518,4.9661,0.4142,0.4142
-2.8718,4.9461,0.4295,0.4295
-2.8718,4.9261,0.4261,0.4261
-2.8518,4.9061,0.4036,0.4036
-2.8518,4.8861,0.4016,0.4016
-2.8518,4.8661,0.4004,0.4004
-2.8518,4.8461,0.4000,0.4000
-2.8318,4.8261,0.3800,0.3800
-2.8318,4.8061,0.3800,0.3800
-2.8318,4.7861,0.3800,0.3800
-2.8318,4.7661,0.3800,0.3800
-2.8118,4.7461,0.3600,0.3600
-2.8118,4.7261,0.3600,0.3600
-2.8118,4.7061,0.3600,0.3600
-2.7918,4.6861,0.3400,0.3400
